station,valid,tmpf,tmpc,dwpf,dwpc,relh,feel,sknt,mslp,p01m,p01i,gust,skyc1,skyl1,romps_LCL_m,lcl_estimate
HIF,2023-03-22 02:55,40.3,4.61,29.5,-1.39,65.07,32.96,11.0,1002.9,0.0,0.0,17.0,FEW,3400.0,745.1826988096366,750.0
PVU,2023-03-22 02:56,41.0,5.0,33.0,0.56,73.25,37.08,5.0,1004.3,0.25,0.01,,SCT,3700.0,546.9018928577035,554.9999999999999
ENV,2023-03-22 02:56,38.0,3.33,33.0,0.56,82.66,33.4,5.0,1004.7,0.0,0.0,,OVC,2100.0,332.6796737873244,346.25
SGU,2023-03-22 02:56,51.0,10.56,40.0,4.44,65.38,51.1,16.0,1003.4,0.0,0.0,,CLR,,778.1305152497566,765.0
HIF,2023-03-22 03:15,39.2,4.0,32.0,0.0,75.16,32.47,9.0,1002.9,0.0,0.0,,BKN,3000.0,498.119756842064,500.0
LGU,2023-03-22 03:50,36.0,2.22,26.1,-3.28,66.97,31.15,5.0,1005.6,0.0001,0.0001,,OVC,2700.0,681.8128597852939,687.5
MLF,2023-03-22 03:52,41.0,5.0,32.0,0.0,70.08,30.86,21.0,1001.0,0.0,0.0,30.0,BKN,5000.0,622.4176154090944,625.0
CDC,2023-03-22 03:53,41.0,5.0,28.9,-1.72,61.79,28.27,35.0,1002.2,0.0,0.0,48.0,CLR,,834.4276426551543,840.0
PUC,2023-03-22 03:53,33.0,0.56,30.9,-0.61,91.51,27.7,5.0,1008.9,0.25,0.01,,BKN,300.0,152.27422763140723,146.25
VEL,2023-03-22 03:53,34.0,1.11,28.0,-2.22,78.43,34.0,0.0,1009.6,0.0,0.0,,OVC,3300.0,414.0573204126018,416.25
CNY,2023-03-22 03:53,38.0,3.33,36.0,2.22,92.78,30.85,9.0,1007.2,0.0001,0.0001,,SCT,3500.0,132.15040258710437,138.74999999999997
SLC,2023-03-22 03:54,43.0,6.11,36.0,2.22,76.12,38.78,6.0,1002.5,0.0001,0.0001,,BKN,2800.0,485.8142549854503,486.25
PVU,2023-03-22 03:56,41.0,5.0,34.0,1.11,75.94,37.93,4.0,1004.3,0.0001,0.0001,,OVC,6000.0,484.95125152880826,486.24999999999994
HIF,2023-03-22 03:56,38.3,3.5,31.6,-0.22,76.6,34.78,4.0,1002.9,0.0001,0.0001,,OVC,2900.0,463.58078804343353,465.0
ENV,2023-03-22 03:56,37.0,2.78,33.0,0.56,85.64,28.79,11.0,1003.6,0.0,0.0,,OVC,1900.0,270.1997064222537,277.49999999999994
SGU,2023-03-22 03:56,52.0,11.11,38.0,3.33,58.48,52.0,14.0,1004.0,0.0,0.0,,CLR,,978.1267618554006,972.4999999999999
LGU,2023-03-22 04:51,33.0,0.56,30.0,-1.11,88.23,26.86,6.0,1005.1,0.0001,0.0001,,OVC,6000.0,214.30084360782297,208.75000000000003
MLF,2023-03-22 04:52,38.0,3.33,32.0,0.0,79.08,27.8,17.0,1002.4,0.0,0.0,,CLR,,408.5720618609401,416.25
BCE,2023-03-22 04:53,28.9,-1.72,28.0,-2.22,96.38,19.66,9.0,1003.2,0.25,0.01,,BKN,1200.0,90.39985424614488,62.50000000000003
OGD,2023-03-22 04:53,42.0,5.56,32.0,0.0,67.17,40.23,3.0,1001.1,0.0001,0.0001,,OVC,4800.0,697.860172369471,695.0
CDC,2023-03-22 04:53,41.0,5.0,26.1,-3.28,55.07,29.25,29.0,1002.8,0.0,0.0,45.0,CLR,,1024.7195518492038,1035.0
VEL,2023-03-22 04:53,32.0,0.0,28.0,-2.22,84.98,32.0,0.0,1008.6,0.0,0.0,,OVC,2600.0,276.4161651275122,277.5
PUC,2023-03-22 04:53,33.0,0.56,30.0,-1.11,88.23,26.12,7.0,1008.2,0.25,0.01,,BKN,300.0,214.29872491468774,208.75000000000003
CNY,2023-03-22 04:53,38.0,3.33,36.0,2.22,92.78,30.37,10.0,1006.7,0.25,0.01,,OVC,3200.0,132.150673018359,138.74999999999997
SLC,2023-03-22 04:54,43.0,6.11,35.0,1.67,73.45,38.19,7.0,1001.3,0.0001,0.0001,,FEW,4800.0,547.7893664611142,555.0
HIF,2023-03-22 04:55,37.6,3.11,31.3,-0.39,77.79,28.74,13.0,1001.5,0.25,0.01,19.0,BKN,4000.0,435.7412312335332,437.5
ENV,2023-03-22 04:56,36.0,2.22,33.0,0.56,89.09,29.65,7.0,1003.6,0.0,0.0,,OVC,1400.0,200.9499760291681,207.50000000000003
PVU,2023-03-22 04:56,42.0,5.56,34.0,1.11,72.78,39.21,4.0,1003.1,0.0001,0.0001,,FEW,4600.0,560.7973065982904,556.2499999999999
SGU,2023-03-22 04:56,51.0,10.56,38.0,3.33,60.46,51.1,6.0,1004.1,0.0,0.0,,CLR,,915.411260352237,903.75
LGU,2023-03-22 05:51,33.0,0.56,30.0,-1.11,88.23,27.7,5.0,1004.3,0.0,0.0,,OVC,5500.0,214.3013924952034,208.75000000000003
MLF,2023-03-22 05:52,37.0,2.78,32.0,0.0,81.93,26.63,17.0,1002.5,0.0,0.0,,CLR,,346.1588432778579,347.5
BCE,2023-03-22 05:53,28.9,-1.72,28.0,-2.22,96.38,19.08,10.0,1003.5,0.25,0.01,,BKN,2300.0,90.39977509695058,62.50000000000003
OGD,2023-03-22 05:53,41.0,5.0,32.0,0.0,70.08,38.98,3.0,1000.1,0.0001,0.0001,,OVC,4300.0,622.4195842193601,625.0
CDC,2023-03-22 05:53,40.0,4.44,30.0,-1.11,67.45,28.31,26.0,1002.8,0.0,0.0,41.0,FEW,4700.0,683.7716746703136,693.7500000000001
PUC,2023-03-22 05:53,33.0,0.56,32.0,0.0,95.67,26.86,6.0,1007.2,0.25,0.01,,OVC,300.0,76.24430848940234,70.0
VEL,2023-03-22 05:53,32.0,0.0,28.0,-2.22,84.98,32.0,0.0,1008.5,0.0,0.0,,BKN,2800.0,276.41624629763226,277.5
CNY,2023-03-22 05:53,37.0,2.78,36.0,2.22,96.13,29.73,9.0,1005.6,3.05,0.12,,OVC,3600.0,69.44455578867469,69.99999999999996
SLC,2023-03-22 05:54,43.0,6.11,37.0,2.78,79.19,40.27,4.0,1000.4,1.27,0.05,,SCT,2400.0,416.772468565418,416.25000000000006
HIF,2023-03-22 05:55,38.0,3.33,30.7,-0.72,75.03,29.92,11.0,1000.8,0.0,0.0,21.0,BKN,4000.0,497.99179835378516,506.25
PVU,2023-03-22 05:56,43.0,6.11,30.9,-0.61,62.06,43.0,0.0,1001.9,0.0,0.0,,SCT,7000.0,835.5111713898399,840.0000000000001
ENV,2023-03-22 05:56,36.0,2.22,33.0,0.56,89.09,32.09,4.0,1002.9,0.0,0.0,,OVC,1900.0,200.95049026648894,207.50000000000003
SGU,2023-03-22 05:56,51.0,10.56,38.0,3.33,60.46,51.1,9.0,1004.2,0.0,0.0,,SCT,10000.0,915.4108572344791,903.75
HIF,2023-03-22 06:09,37.4,3.0,32.0,0.0,80.65,30.23,9.0,1000.5,0.0,0.0,23.0,FEW,600.0,373.80061285523635,375.0
LGU,2023-03-22 06:51,32.0,0.0,28.9,-1.72,88.17,27.42,4.0,1003.8,0.0001,0.0001,,OVC,4800.0,214.49208860603807,215.0
MLF,2023-03-22 06:52,36.0,2.22,30.9,-0.61,81.53,26.32,14.0,1003.0,0.0,0.0,,CLR,,352.6820787251897,353.75
BCE,2023-03-22 06:53,30.0,-1.11,27.0,-2.78,88.44,17.81,16.0,1002.5,0.51,0.02,21.0,SCT,1900.0,225.1355705058959,208.74999999999997
CDC,2023-03-22 06:53,40.0,4.44,30.9,-0.61,69.96,29.16,22.0,1002.2,0.0001,0.0001,40.0,FEW,3400.0,622.1340229299992,631.2500000000001
PUC,2023-03-22 06:53,33.0,0.56,30.9,-0.61,91.51,29.95,3.0,1007.2,0.76,0.03,,OVC,400.0,152.2750817921143,146.25
VEL,2023-03-22 06:53,32.0,0.0,30.0,-1.11,92.22,24.78,7.0,1007.1,0.0001,0.0001,,OVC,3400.0,138.53128856097422,138.75
CNY,2023-03-22 06:53,37.0,2.78,36.0,2.22,96.13,30.87,7.0,1005.4,0.0001,0.0001,,BKN,3800.0,69.44461260153454,69.99999999999996
OGD,2023-03-22 06:53,38.0,3.33,33.0,0.56,82.66,31.38,8.0,999.9,1.52,0.06,,FEW,1200.0,332.685544737305,346.25
SLC,2023-03-22 06:54,43.0,6.11,38.0,3.33,82.04,38.78,6.0,999.8,0.0001,0.0001,,BKN,4800.0,354.651309277179,347.50000000000006
HIF,2023-03-22 06:55,36.0,2.22,31.8,-0.11,84.21,28.11,10.0,999.8,0.76,0.03,,FEW,700.0,297.59326609152606,291.25
PVU,2023-03-22 06:56,44.0,6.67,30.9,-0.61,59.5,38.56,9.0,1002.6,0.0001,0.0001,,OVC,6000.0,910.8379910320136,910.0
ENV,2023-03-22 06:56,37.0,2.78,33.0,0.56,85.64,33.26,4.0,1002.9,0.0,0.0,,OVC,2000.0,270.2003980596404,277.49999999999994
SGU,2023-03-22 06:56,50.0,10.0,38.0,3.33,62.98,50.0,4.0,1004.1,0.0001,0.0001,,SCT,5500.0,839.7158451910174,833.75
LGU,2023-03-22 07:51,32.0,0.0,28.9,-1.72,88.17,28.69,3.0,1003.1,0.51,0.02,,VV ,1400.0,214.4925508649097,215.0
MLF,2023-03-22 07:52,34.0,1.11,30.0,-1.11,85.11,24.55,12.0,1002.4,0.0,0.0,,FEW,7000.0,276.5450954951589,277.5
BCE,2023-03-22 07:53,28.9,-1.72,28.0,-2.22,96.38,17.6,13.0,1002.3,0.51,0.02,22.0,VV ,1000.0,90.4000919785863,62.50000000000003
CDC,2023-03-22 07:53,38.0,3.33,30.9,-0.61,75.64,25.8,25.0,1001.1,0.0001,0.0001,40.0,OVC,4700.0,484.26760483798444,492.5
PUC,2023-03-22 07:53,32.0,0.0,32.0,0.0,100.0,28.69,3.0,1007.3,0.51,0.02,,OVC,300.0,0.16680599715642883,0.0
VEL,2023-03-22 07:53,32.0,0.0,30.0,-1.11,92.22,27.42,4.0,1006.9,0.0,0.0,,OVC,2700.0,138.5313771852337,138.75
CNY,2023-03-22 07:53,37.0,2.78,36.0,2.22,96.13,29.24,10.0,1005.7,0.25,0.01,,BKN,2000.0,69.44452739074957,69.99999999999996
OGD,2023-03-22 07:53,38.0,3.33,33.0,0.56,82.66,33.4,5.0,1000.1,0.76,0.03,,FEW,1500.0,332.6852989864223,346.25
SLC,2023-03-22 07:54,44.0,6.67,36.0,2.22,72.99,36.76,14.0,1000.0,0.25,0.01,,SCT,3400.0,561.5352098473559,556.2499999999999
HIF,2023-03-22 07:55,36.0,2.22,32.7,0.39,87.32,28.11,10.0,1000.1,0.51,0.02,,BKN,3000.0,235.4786934196119,228.75
PVU,2023-03-22 07:56,42.0,5.56,32.0,0.0,67.17,36.07,9.0,1003.3,0.0001,0.0001,,SCT,6000.0,697.8548133078214,695.0
SGU,2023-03-22 07:56,48.0,8.89,39.0,3.89,70.85,48.0,0.0,1003.9,0.0001,0.0001,,SCT,4800.0,625.670049457479,625.0
ENV,2023-03-22 07:56,37.0,2.78,33.0,0.56,85.64,33.26,4.0,1003.0,0.0,0.0,,FEW,1500.0,270.20029919505276,277.49999999999994
HIF,2023-03-22 08:29,37.4,3.0,37.4,3.0,100.0,30.76,8.0,1000.5,0.0,0.0,,SCT,800.0,0.0,0.0
HIF,2023-03-22 08:46,37.4,3.0,37.4,3.0,100.0,33.73,4.0,1000.5,0.0,0.0,,FEW,1600.0,0.0,0.0
LGU,2023-03-22 08:51,30.9,-0.61,30.0,-1.11,96.41,30.9,0.0,1003.1,2.03,0.08,,VV ,800.0,72.54148899711201,62.500000000000014
MLF,2023-03-22 08:52,34.0,1.11,30.0,-1.11,85.11,24.55,12.0,1001.8,0.0,0.0,,SCT,6500.0,276.5456314278452,277.5
BCE,2023-03-22 08:53,30.0,-1.11,28.9,-1.72,95.61,17.46,17.0,1001.6,0.0001,0.0001,27.0,BKN,1300.0,94.46221295459729,76.24999999999999
PUC,2023-03-22 08:53,33.0,0.56,30.9,-0.61,91.51,33.1,0.0,1006.9,0.25,0.01,,OVC,300.0,152.27523282643563,146.25
VEL,2023-03-22 08:53,30.9,-0.61,30.9,-0.61,100.0,25.09,5.0,1006.5,0.0001,0.0001,,BKN,1600.0,10.27941068467895,0.0
CNY,2023-03-22 08:53,37.0,2.78,36.0,2.22,96.13,31.55,6.0,1005.6,0.51,0.02,,FEW,2400.0,69.44455578867469,69.99999999999996
OGD,2023-03-22 08:53,36.0,2.22,33.0,0.56,89.09,36.0,0.0,1001.0,1.02,0.04,,SCT,1000.0,200.95188968795034,207.50000000000003
CDC,2023-03-22 08:53,37.0,2.78,33.0,0.56,85.64,25.78,20.0,1001.3,1.52,0.06,38.0,OVC,2200.0,270.201982585485,277.49999999999994
SLC,2023-03-22 08:54,45.0,7.22,35.0,1.67,68.05,37.63,15.0,1000.2,0.0,0.0,,BKN,7000.0,686.0440811562231,693.75
HIF,2023-03-22 08:55,37.0,2.78,36.7,2.61,99.21,33.14,4.0,1000.5,0.25,0.01,,FEW,1600.0,13.991663803781405,21.249999999999993
ENV,2023-03-22 08:56,36.0,2.22,32.0,0.0,85.23,36.0,0.0,1002.9,0.0,0.0,,FEW,11000.0,277.00900028356557,277.5
PVU,2023-03-22 08:56,43.0,6.11,34.0,1.11,70.3,35.34,14.0,1003.2,0.0,0.0,,BKN,6000.0,623.3765548996153,625.0
SGU,2023-03-22 08:56,48.0,8.89,39.0,3.89,70.85,40.39,20.0,1004.0,0.0001,0.0001,26.0,FEW,4600.0,625.6697605138701,625.0
LGU,2023-03-22 09:51,32.0,0.0,30.0,-1.11,92.22,32.0,0.0,1003.0,1.27,0.05,,OVC,1700.0,138.53311243821156,138.75
MLF,2023-03-22 09:52,34.0,1.11,32.0,0.0,92.29,24.99,11.0,1001.1,0.25,0.01,,FEW,1600.0,138.51703385421303,138.75
BCE,2023-03-22 09:53,28.9,-1.72,28.0,-2.22,96.38,18.55,11.0,1001.1,0.76,0.03,,VV ,800.0,90.40040962140193,62.50000000000003
OGD,2023-03-22 09:53,37.0,2.78,34.0,1.11,88.78,37.0,0.0,1000.5,0.0001,0.0001,,BKN,5000.0,208.04312947281696,208.74999999999997
CDC,2023-03-22 09:53,36.0,2.22,30.9,-0.61,81.53,23.23,25.0,1000.7,0.0001,0.0001,34.0,SCT,2800.0,352.68479804234556,353.75
PUC,2023-03-22 09:53,33.0,0.56,30.9,-0.61,91.51,27.7,5.0,1006.2,0.25,0.01,,VV ,100.0,152.27558559088942,146.25
VEL,2023-03-22 09:53,30.9,-0.61,30.9,-0.61,100.0,30.9,0.0,1006.3,0.0001,0.0001,,BKN,1200.0,10.279417476086824,0.0
CNY,2023-03-22 09:53,37.0,2.78,37.0,2.78,100.0,31.55,6.0,1005.0,0.51,0.02,,SCT,1000.0,0.0,0.0
SLC,2023-03-22 09:54,45.0,7.22,34.0,1.11,65.13,38.22,13.0,1000.1,0.0,0.0,20.0,SCT,7500.0,761.4930504942912,763.7499999999999
HIF,2023-03-22 09:55,38.5,3.61,37.8,3.22,97.29,32.7,7.0,999.8,0.0,0.0,,SCT,4000.0,48.76838251673188,48.74999999999996
SGU,2023-03-22 09:56,45.0,7.22,39.0,3.89,79.36,38.89,11.0,1005.1,0.0001,0.0001,21.0,SCT,3000.0,417.2610965753551,416.24999999999994
ENV,2023-03-22 09:56,36.0,2.22,33.0,0.56,89.09,33.26,3.0,1003.3,0.0,0.0,,BKN,2500.0,200.95019632851134,207.50000000000003
PVU,2023-03-22 09:56,41.0,5.0,33.0,0.56,73.25,36.37,6.0,1002.8,0.0,0.0,,BKN,6500.0,546.9048896581194,554.9999999999999
LGU,2023-03-22 10:51,30.9,-0.61,30.0,-1.11,96.41,26.14,4.0,1002.7,0.51,0.02,,BKN,2900.0,72.54158202703495,62.500000000000014
MLF,2023-03-22 10:52,34.0,1.11,32.0,0.0,92.29,24.99,11.0,1001.5,0.76,0.03,21.0,FEW,1300.0,138.51683935191326,138.75
BCE,2023-03-22 10:53,30.0,-1.11,28.0,-2.22,92.15,17.46,17.0,1000.8,0.25,0.01,27.0,BKN,1600.0,156.44999976504786,138.75
CDC,2023-03-22 10:53,34.0,1.11,32.0,0.0,92.29,21.26,22.0,1001.7,0.25,0.01,41.0,BKN,3200.0,138.51674215915003,138.75
VEL,2023-03-22 10:53,30.0,-1.11,30.0,-1.11,100.0,30.0,0.0,1006.1,0.0001,0.0001,,SCT,600.0,18.477122737053968,0.0
OGD,2023-03-22 10:53,36.0,2.22,33.0,0.56,89.09,31.15,5.0,1000.3,0.0,0.0,,BKN,8500.0,200.95240660771688,207.50000000000003
PUC,2023-03-22 10:53,33.0,0.56,32.0,0.0,95.67,27.7,5.0,1006.3,0.0,0.0,,VV ,100.0,76.24454590459922,70.0
CNY,2023-03-22 10:53,38.0,3.33,37.0,2.78,96.52,37.9,0.0,1004.3,0.0001,0.0001,,BKN,5000.0,62.665194455595525,68.75000000000003
SLC,2023-03-22 10:54,45.0,7.22,34.0,1.11,65.13,42.6,4.0,999.5,0.0,0.0,,SCT,7000.0,761.494793587111,763.7499999999999
HIF,2023-03-22 10:55,38.0,3.33,34.5,1.39,86.73,30.18,11.0,999.8,0.0,0.0,,FEW,7500.0,249.6892304386988,242.50000000000003
ENV,2023-03-22 10:56,33.0,0.56,32.0,0.0,95.67,33.1,0.0,1002.9,0.0,0.0,,FEW,1100.0,76.24544666109232,70.0
PVU,2023-03-22 10:56,42.0,5.56,30.0,-1.11,61.94,36.55,8.0,1001.8,0.0,0.0,,OVC,6000.0,834.6068467598608,833.75
SGU,2023-03-22 10:56,42.0,5.56,37.0,2.78,81.98,36.55,8.0,1006.4,1.27,0.05,,FEW,1900.0,354.1214711692417,347.5
LGU,2023-03-22 11:51,30.9,-0.61,28.9,-1.72,92.18,30.9,0.0,1002.7,0.25,0.01,,SCT,2500.0,148.45787538260166,138.74999999999997
MLF,2023-03-22 11:52,33.0,0.56,32.0,0.0,95.67,20.89,19.0,1002.5,0.76,0.03,27.0,BKN,700.0,76.2455530350841,70.0
BCE,2023-03-22 11:53,30.0,-1.11,27.0,-2.78,88.44,17.12,18.0,1000.4,0.0001,0.0001,32.0,VV ,1200.0,225.13690711808493,208.74999999999997
CDC,2023-03-22 11:53,32.0,0.0,30.9,-0.61,95.65,22.47,11.0,1003.4,1.52,0.06,,FEW,400.0,76.36694081026242,76.25
PUC,2023-03-22 11:53,33.0,0.56,30.9,-0.61,91.51,27.7,5.0,1005.7,0.25,0.01,,VV ,200.0,152.27583786682962,146.25
VEL,2023-03-22 11:53,30.0,-1.11,30.0,-1.11,100.0,26.4,3.0,1006.6,0.0001,0.0001,,OVC,200.0,18.477093462018086,0.0
OGD,2023-03-22 11:53,38.0,3.33,35.0,1.67,89.53,37.9,0.0,999.9,0.0,0.0,,BKN,6000.0,194.46697947942937,207.50000000000003
CNY,2023-03-22 11:53,40.0,4.44,38.0,3.33,92.48,39.9,0.0,1003.6,0.25,0.01,,OVC,4100.0,139.2678292611324,138.75000000000003
SLC,2023-03-22 11:54,45.0,7.22,33.0,0.56,62.83,39.27,10.0,999.3,0.0,0.0,,BKN,8500.0,822.9522548988286,832.5
HIF,2023-03-22 11:55,36.5,2.5,35.2,1.78,94.98,36.5,0.0,999.8,0.0,0.0,,BKN,9000.0,90.29495193125447,90.0
ENV,2023-03-22 11:56,32.0,0.0,30.9,-0.61,95.65,32.0,0.0,1002.6,0.0,0.0,,FEW,1900.0,76.36714518390892,76.25
PVU,2023-03-22 11:56,42.0,5.56,30.9,-0.61,64.24,35.63,10.0,1002.0,0.0001,0.0001,16.0,FEW,2800.0,773.3143069856701,771.25
SGU,2023-03-22 11:56,42.0,5.56,38.0,3.33,84.93,37.09,7.0,1006.5,0.0001,0.0001,,FEW,5000.0,291.96690302635193,278.74999999999994
HIF,2023-03-22 12:39,35.6,2.0,35.6,2.0,100.0,35.6,0.0,1000.1,0.0,0.0,,FEW,2300.0,3.144732023782213e-12,0.0
LGU,2023-03-22 12:51,28.0,-2.22,27.0,-2.78,95.97,24.12,3.0,1003.3,0.0001,0.0001,,SCT,4700.0,105.18907615885081,69.99999999999996
MLF,2023-03-22 12:52,32.0,0.0,28.9,-1.72,88.17,23.51,9.0,1003.2,0.0001,0.0001,,FEW,1900.0,214.49248478834394,215.0
BCE,2023-03-22 12:53,27.0,-2.78,24.1,-4.39,88.65,12.82,19.0,1002.2,0.0001,0.0001,25.0,VV ,1400.0,244.3303357132504,201.24999999999997
CDC,2023-03-22 12:53,32.0,0.0,24.1,-4.39,72.3,18.58,22.0,1003.5,0.0001,0.0001,29.0,SCT,7000.0,543.8259224193603,548.75
PUC,2023-03-22 12:53,32.0,0.0,30.9,-0.61,95.65,27.42,4.0,1005.7,0.0001,0.0001,,VV ,300.0,76.36635505129752,76.25
VEL,2023-03-22 12:53,30.0,-1.11,30.0,-1.11,100.0,30.0,0.0,1005.8,0.0,0.0,,OVC,500.0,18.47714031607303,0.0
OGD,2023-03-22 12:53,39.0,3.89,35.0,1.67,85.76,36.69,3.0,1000.0,0.0,0.0,,FEW,4200.0,270.57528126849496,277.5
CNY,2023-03-22 12:53,39.0,3.89,38.0,3.33,95.78,39.0,0.0,1003.9,0.0001,0.0001,,SCT,2900.0,76.63559606648327,70.0
SLC,2023-03-22 12:54,45.0,7.22,32.0,0.0,60.11,39.27,10.0,999.4,0.0,0.0,,BKN,8500.0,898.1235149546205,902.5
DPG,2023-03-22 12:55,37.2,2.89,35.6,2.0,93.87,37.2,2.0,1001.3,0.0,0.0,,SCT,2400.0,111.20360090080324,111.25000000000001
HIF,2023-03-22 12:55,37.2,2.89,36.0,2.22,95.37,31.12,7.0,999.8,0.0001,0.0001,,FEW,2000.0,83.44414230691586,83.74999999999999
ENV,2023-03-22 12:56,33.0,0.56,30.9,-0.61,91.51,29.95,3.0,1003.1,0.0,0.0,,FEW,1200.0,152.27715376503193,146.25
SGU,2023-03-22 12:56,42.0,5.56,37.0,2.78,81.98,37.69,6.0,1006.8,0.0,0.0,,FEW,6500.0,354.12087193178974,347.5
PVU,2023-03-22 12:56,37.0,2.78,33.0,0.56,85.64,33.26,4.0,1003.2,0.76,0.03,,BKN,1600.0,270.20010152514186,277.49999999999994
LGU,2023-03-22 13:51,28.9,-1.72,28.0,-2.22,96.38,28.9,0.0,1003.3,0.0,0.0,,FEW,3300.0,90.39982785780974,62.50000000000003
MLF,2023-03-22 13:52,34.0,1.11,26.1,-3.28,72.52,20.29,26.0,1003.2,0.0,0.0,36.0,OVC,4000.0,544.2393624099361,548.75
BCE,2023-03-22 13:53,25.0,-3.89,23.0,-5.0,91.97,11.29,16.0,1003.7,0.0001,0.0001,22.0,VV ,1000.0,199.62309056576152,138.74999999999997
CDC,2023-03-22 13:53,30.9,-0.61,23.0,-5.0,72.18,16.58,24.0,1004.3,0.0,0.0,37.0,CLR,,553.0868930280748,548.75
PUC,2023-03-22 13:53,32.0,0.0,30.9,-0.61,95.65,27.42,4.0,1005.8,0.51,0.02,,VV ,300.0,76.366329644429,76.25
VEL,2023-03-22 13:53,30.0,-1.11,30.0,-1.11,100.0,30.0,0.0,1006.3,0.0,0.0,,OVC,800.0,18.47711102353643,0.0
CNY,2023-03-22 13:53,38.0,3.33,37.0,2.78,96.52,35.43,3.0,1004.0,0.0,0.0,,FEW,4000.0,62.665274976114624,68.75000000000003
OGD,2023-03-22 13:53,40.0,4.44,35.0,1.67,82.8,39.9,0.0,1000.3,0.0001,0.0001,,FEW,3000.0,333.1888476161027,346.25000000000006
SLC,2023-03-22 13:54,41.0,5.0,35.0,1.67,79.34,35.75,7.0,1000.4,0.0,0.0,18.0,FEW,7000.0,409.238246223695,416.25
HIF,2023-03-22 13:55,38.5,3.61,34.3,1.28,84.71,32.7,7.0,1000.5,0.0001,0.0001,,OVC,3500.0,291.22013543227865,291.25
PVU,2023-03-22 13:56,37.0,2.78,34.0,1.11,88.78,37.0,0.0,1002.8,0.0001,0.0001,,FEW,3900.0,208.0413091922017,208.74999999999997
ENV,2023-03-22 13:56,34.0,1.11,33.0,0.56,96.46,28.77,5.0,1003.6,0.0,0.0,,OVC,1900.0,62.44402337462693,68.75
SGU,2023-03-22 13:56,42.0,5.56,37.0,2.78,81.98,37.69,6.0,1007.9,0.0,0.0,,FEW,6000.0,354.1192264883373,347.5
HIF,2023-03-22 14:22,37.4,3.0,35.6,2.0,93.14,28.49,13.0,1000.5,0.0,0.0,,BKN,3000.0,124.97718973551028,125.0
LGU,2023-03-22 14:51,30.9,-0.61,28.9,-1.72,92.18,27.43,3.0,1003.4,0.25,0.01,,FEW,800.0,148.45755703811818,138.74999999999997
MLF,2023-03-22 14:52,34.0,1.11,26.1,-3.28,72.52,23.03,16.0,1004.8,0.0,0.0,27.0,BKN,3100.0,544.2369781100551,548.75
BCE,2023-03-22 14:53,24.1,-4.39,19.9,-6.72,83.75,8.99,19.0,1004.4,0.0001,0.0001,26.0,BKN,1700.0,356.9671251139441,291.25
CDC,2023-03-22 14:53,32.0,0.0,24.1,-4.39,72.3,20.42,16.0,1004.6,0.0,0.0,29.0,CLR,,543.8244164090137,548.75
VEL,2023-03-22 14:53,30.9,-0.61,30.9,-0.61,100.0,30.9,0.0,1006.3,0.0001,0.0001,,OVC,700.0,10.279417476086824,0.0
OGD,2023-03-22 14:53,41.0,5.0,35.0,1.67,79.34,33.84,11.0,1000.6,0.0001,0.0001,15.0,SCT,2000.0,409.23792016385835,416.25
PUC,2023-03-22 14:53,33.0,0.56,32.0,0.0,95.67,27.7,5.0,1005.9,0.76,0.03,,OVC,1500.0,76.24465155915581,70.0
CNY,2023-03-22 14:53,38.0,3.33,37.0,2.78,96.52,33.4,5.0,1004.1,1.27,0.05,,SCT,3600.0,62.665248130577666,68.75000000000003
SLC,2023-03-22 14:54,42.0,5.56,36.0,2.22,78.8,37.69,6.0,1000.9,0.0,0.0,,FEW,4600.0,423.2627205544517,417.49999999999994
HIF,2023-03-22 14:55,38.0,3.33,36.5,2.5,93.9,31.1,9.0,1000.8,0.25,0.01,,SCT,2500.0,111.10285049761005,103.75000000000001
PVU,2023-03-22 14:56,39.0,3.89,34.0,1.11,82.08,34.71,5.0,1003.2,0.0,0.0,,BKN,4000.0,346.5822250883296,347.50000000000006
SGU,2023-03-22 14:56,45.0,7.22,34.0,1.11,65.13,39.27,10.0,1008.4,0.0,0.0,,FEW,4800.0,761.4691510719077,763.7499999999999
ENV,2023-03-22 14:56,35.0,1.67,34.0,1.11,95.71,35.1,0.0,1004.1,0.0,0.0,,OVC,2300.0,76.3206687574344,69.99999999999999
HIF,2023-03-22 14:59,37.4,3.0,35.6,2.0,93.14,29.29,11.0,1000.8,0.0,0.0,,FEW,1000.0,124.97703736206843,125.0
HIF,2023-03-22 15:00,37.4,3.0,35.6,2.0,93.14,29.74,10.0,1000.8,0.0,0.0,,FEW,1000.0,124.97703736206843,125.0
HIF,2023-03-22 15:46,37.4,3.0,37.4,3.0,100.0,32.81,5.0,1000.8,0.0,0.0,,FEW,1000.0,3.1570421029000937e-12,0.0
LGU,2023-03-22 15:51,32.0,0.0,30.9,-0.61,95.65,32.0,0.0,1003.7,0.0001,0.0001,,OVC,400.0,76.36686425433274,76.25
MLF,2023-03-22 15:52,36.0,2.22,28.9,-1.72,75.15,24.19,21.0,1005.1,0.0,0.0,29.0,BKN,2500.0,490.23669409924304,492.50000000000006
BCE,2023-03-22 15:53,26.1,-3.28,21.9,-5.61,83.89,13.13,15.0,1004.6,0.0001,0.0001,,BKN,2200.0,340.58625623421545,291.25000000000006
CDC,2023-03-22 15:53,33.0,0.56,28.0,-2.22,81.3,19.79,23.0,1005.8,0.0,0.0,33.0,CLR,,352.0096926445614,347.50000000000006
